timestamp,close,high,low,open,volume,strike,option_type,LTP,IV,open_interest
2025-10-24 05:00:00+00:00,25832.150390625,25834.5,25816.349609375,25826.650390625,1000,,CE,26090.47189453125,0.2,5000
2025-10-24 05:05:00+00:00,25830.349609375,25840.099609375,25829.400390625,25832.849609375,1000,,CE,26088.65310546875,0.2,5000
2025-10-24 05:10:00+00:00,25819.80078125,25830.44921875,25811.44921875,25830.44921875,1000,,CE,26077.9987890625,0.2,5000
2025-10-24 05:15:00+00:00,25826.5,25827.900390625,25810.55078125,25820.25,1000,,CE,26084.765,0.2,5000
2025-10-24 05:20:00+00:00,25823.849609375,25831.30078125,25820.0,25826.55078125,1000,,CE,26082.08810546875,0.2,5000
2025-10-24 05:25:00+00:00,25825.05078125,25825.5,25812.650390625,25823.650390625,1000,,CE,26083.3012890625,0.2,5000
2025-10-24 05:30:00+00:00,25821.400390625,25832.25,25815.75,25824.599609375,1000,,CE,26079.61439453125,0.2,5000
2025-10-24 05:35:00+00:00,25811.05078125,25829.80078125,25796.5,25820.099609375,1000,,CE,26069.1612890625,0.2,5000
2025-10-24 05:40:00+00:00,25827.30078125,25835.44921875,25800.650390625,25812.05078125,1000,,CE,26085.5737890625,0.2,5000
2025-10-24 05:45:00+00:00,25816.349609375,25829.150390625,25811.05078125,25826.30078125,1000,,CE,26074.51310546875,0.2,5000
2025-10-24 05:50:00+00:00,25827.599609375,25830.44921875,25811.150390625,25816.44921875,1000,,CE,26085.87560546875,0.2,5000
2025-10-24 05:55:00+00:00,25801.849609375,25827.5,25799.900390625,25827.5,1000,,CE,26059.86810546875,0.2,5000
2025-10-24 06:00:00+00:00,25812.150390625,25812.650390625,25783.75,25801.349609375,1000,,CE,26070.27189453125,0.2,5000
2025-10-24 06:05:00+00:00,25812.75,25824.75,25800.0,25812.05078125,1000,,CE,26070.8775,0.2,5000
2025-10-24 06:10:00+00:00,25837.099609375,25839.400390625,25811.55078125,25812.80078125,1000,,CE,26095.47060546875,0.2,5000
2025-10-24 06:15:00+00:00,25833.44921875,25847.19921875,25833.150390625,25836.900390625,1000,,CE,26091.7837109375,0.2,5000
2025-10-24 06:20:00+00:00,25833.5,25850.5,25831.69921875,25833.55078125,1000,,CE,26091.835,0.2,5000
2025-10-24 06:25:00+00:00,25821.80078125,25838.849609375,25821.69921875,25833.05078125,1000,,CE,26080.018789062502,0.2,5000
2025-10-24 06:30:00+00:00,25821.650390625,25828.19921875,25815.099609375,25821.150390625,1000,,CE,26079.86689453125,0.2,5000
2025-10-24 06:35:00+00:00,25852.0,25852.44921875,25820.849609375,25822.30078125,1000,,CE,26110.52,0.2,5000
2025-10-24 06:40:00+00:00,25850.44921875,25857.849609375,25845.099609375,25851.150390625,1000,,CE,26108.9537109375,0.2,5000
2025-10-24 06:45:00+00:00,25840.25,25852.650390625,25838.25,25850.25,1000,,CE,26098.6525,0.2,5000
2025-10-24 06:50:00+00:00,25868.19921875,25868.400390625,25837.900390625,25840.30078125,1000,,CE,26126.8812109375,0.2,5000
2025-10-24 06:55:00+00:00,25843.55078125,25874.69921875,25841.650390625,25867.849609375,1000,,CE,26101.9862890625,0.2,5000
2025-10-24 07:00:00+00:00,25836.849609375,25845.69921875,25831.400390625,25843.400390625,1000,,CE,26095.21810546875,0.2,5000
2025-10-24 07:05:00+00:00,25851.900390625,25852.900390625,25836.400390625,25838.650390625,1000,,CE,26110.41939453125,0.2,5000
2025-10-24 07:10:00+00:00,25842.44921875,25853.150390625,25827.0,25851.5,1000,,CE,26100.8737109375,0.2,5000
2025-10-24 07:15:00+00:00,25835.94921875,25845.69921875,25835.30078125,25841.150390625,1000,,CE,26094.3087109375,0.2,5000
2025-10-24 07:20:00+00:00,25816.75,25838.0,25814.55078125,25835.05078125,1000,,CE,26074.9175,0.2,5000
2025-10-24 07:25:00+00:00,25810.69921875,25821.5,25806.0,25816.75,1000,,CE,26068.8062109375,0.2,5000
2025-10-24 07:30:00+00:00,25822.900390625,25824.099609375,25807.80078125,25810.75,1000,,CE,26081.12939453125,0.2,5000
2025-10-24 07:35:00+00:00,25817.44921875,25825.75,25807.0,25822.75,1000,,CE,26075.6237109375,0.2,5000
2025-10-24 07:40:00+00:00,25825.94921875,25826.94921875,25814.0,25816.69921875,1000,,CE,26084.2087109375,0.2,5000
2025-10-24 07:45:00+00:00,25810.5,25831.099609375,25802.25,25826.400390625,1000,,CE,26068.605,0.2,5000
2025-10-24 07:50:00+00:00,25792.80078125,25817.349609375,25789.44921875,25809.599609375,1000,,CE,26050.7287890625,0.2,5000
2025-10-24 07:55:00+00:00,25771.5,25797.900390625,25770.400390625,25792.80078125,1000,,CE,26029.215,0.2,5000
2025-10-24 08:00:00+00:00,25755.900390625,25784.80078125,25755.900390625,25771.0,1000,,CE,26013.45939453125,0.2,5000
2025-10-24 08:05:00+00:00,25736.0,25774.099609375,25732.55078125,25755.55078125,1000,,CE,25993.36,0.2,5000
2025-10-24 08:10:00+00:00,25724.400390625,25745.55078125,25722.0,25736.44921875,1000,,CE,25981.64439453125,0.2,5000
2025-10-24 08:15:00+00:00,25730.0,25737.5,25723.349609375,25724.400390625,1000,,CE,25987.3,0.2,5000
2025-10-24 08:20:00+00:00,25739.900390625,25739.900390625,25718.650390625,25730.150390625,1000,,CE,25997.299394531252,0.2,5000
2025-10-24 08:25:00+00:00,25739.599609375,25747.25,25728.150390625,25740.05078125,1000,,CE,25996.99560546875,0.2,5000
2025-10-24 08:30:00+00:00,25743.849609375,25746.30078125,25733.75,25739.44921875,1000,,CE,26001.28810546875,0.2,5000
2025-10-24 08:35:00+00:00,25744.69921875,25753.150390625,25736.19921875,25744.0,1000,,CE,26002.1462109375,0.2,5000
2025-10-24 08:40:00+00:00,25755.400390625,25774.400390625,25744.55078125,25744.599609375,1000,,CE,26012.95439453125,0.2,5000
2025-10-24 08:45:00+00:00,25763.5,25773.30078125,25754.5,25755.400390625,1000,,CE,26021.135000000002,0.2,5000
2025-10-24 08:50:00+00:00,25764.650390625,25773.55078125,25749.55078125,25763.5,1000,,CE,26022.29689453125,0.2,5000
2025-10-24 08:55:00+00:00,25775.599609375,25779.69921875,25761.94921875,25764.349609375,1000,,CE,26033.35560546875,0.2,5000
2025-10-24 09:00:00+00:00,25759.400390625,25784.30078125,25757.19921875,25776.349609375,1000,,CE,26016.99439453125,0.2,5000
2025-10-24 09:05:00+00:00,25750.55078125,25774.05078125,25748.400390625,25758.349609375,1000,,CE,26008.0562890625,0.2,5000
2025-10-24 09:10:00+00:00,25752.5,25758.650390625,25747.900390625,25749.80078125,1000,,CE,26010.025,0.2,5000
2025-10-24 09:15:00+00:00,25747.0,25763.0,25741.099609375,25751.599609375,1000,,CE,26004.47,0.2,5000
2025-10-24 09:20:00+00:00,25748.5,25749.349609375,25737.94921875,25747.55078125,1000,,CE,26005.985,0.2,5000
2025-10-24 09:25:00+00:00,25744.099609375,25752.150390625,25739.69921875,25748.75,1000,,CE,26001.540605468752,0.2,5000
2025-10-24 09:30:00+00:00,25794.05078125,25803.349609375,25745.44921875,25745.44921875,1000,,CE,26051.991289062502,0.2,5000
2025-10-24 09:35:00+00:00,25804.80078125,25806.05078125,25793.55078125,25794.69921875,1000,,CE,26062.8487890625,0.2,5000
2025-10-24 09:40:00+00:00,25799.5,25807.75,25787.900390625,25806.349609375,1000,,CE,26057.495,0.2,5000
2025-10-24 09:45:00+00:00,25804.94921875,25805.599609375,25798.30078125,25798.94921875,1000,,CE,26062.9987109375,0.2,5000
2025-10-24 09:50:00+00:00,25796.44921875,25809.25,25791.75,25804.650390625,1000,,CE,26054.4137109375,0.2,5000
2025-10-24 09:55:00+00:00,25797.44921875,25804.69921875,25790.150390625,25797.400390625,1000,,CE,26055.4237109375,0.2,5000
2025-10-27 03:45:00+00:00,25861.400390625,25877.599609375,25828.099609375,25851.94921875,1000,,CE,26120.014394531252,0.2,5000
2025-10-27 03:50:00+00:00,25880.94921875,25882.900390625,25862.849609375,25862.849609375,1000,,CE,26139.7587109375,0.2,5000
2025-10-27 03:55:00+00:00,25889.05078125,25891.0,25867.25,25880.099609375,1000,,CE,26147.9412890625,0.2,5000
2025-10-27 04:00:00+00:00,25896.55078125,25899.25,25880.94921875,25889.150390625,1000,,CE,26155.5162890625,0.2,5000
2025-10-27 04:05:00+00:00,25921.5,25927.0,25895.94921875,25897.05078125,1000,,CE,26180.715,0.2,5000
2025-10-27 04:10:00+00:00,25937.19921875,25944.650390625,25919.75,25921.69921875,1000,,CE,26196.5712109375,0.2,5000
2025-10-27 04:15:00+00:00,25941.80078125,25942.44921875,25926.30078125,25937.400390625,1000,,CE,26201.2187890625,0.2,5000
2025-10-27 04:20:00+00:00,25943.25,25945.19921875,25926.55078125,25941.650390625,1000,,CE,26202.6825,0.2,5000
2025-10-27 04:25:00+00:00,25935.849609375,25946.44921875,25931.650390625,25943.44921875,1000,,CE,26195.20810546875,0.2,5000
2025-10-27 04:30:00+00:00,25929.94921875,25942.400390625,25920.69921875,25935.75,1000,,CE,26189.2487109375,0.2,5000
2025-10-27 04:35:00+00:00,25964.19921875,25967.44921875,25926.599609375,25930.25,1000,,CE,26223.8412109375,0.2,5000
2025-10-27 04:40:00+00:00,25961.849609375,25974.849609375,25955.69921875,25964.349609375,1000,,CE,26221.46810546875,0.2,5000
2025-10-27 04:45:00+00:00,25966.5,25970.19921875,25957.25,25962.75,1000,,CE,26226.165,0.2,5000
2025-10-27 04:50:00+00:00,25975.30078125,25976.650390625,25964.349609375,25965.75,1000,,CE,26235.053789062502,0.2,5000
2025-10-27 04:55:00+00:00,25970.25,25978.650390625,25964.900390625,25974.900390625,1000,,CE,26229.9525,0.2,5000
2025-10-27 05:00:00+00:00,25965.05078125,25971.150390625,25956.75,25969.80078125,1000,,CE,26224.7012890625,0.2,5000
2025-10-27 05:05:00+00:00,25957.30078125,25965.55078125,25946.75,25965.55078125,1000,,CE,26216.8737890625,0.2,5000
2025-10-27 05:10:00+00:00,25963.5,25966.900390625,25955.94921875,25957.5,1000,,CE,26223.135000000002,0.2,5000
2025-10-27 05:15:00+00:00,25956.849609375,25966.44921875,25956.19921875,25963.75,1000,,CE,26216.41810546875,0.2,5000
2025-10-27 05:20:00+00:00,25955.80078125,25966.0,25949.55078125,25957.5,1000,,CE,26215.3587890625,0.2,5000
2025-10-27 05:25:00+00:00,25966.44921875,25967.80078125,25952.150390625,25955.30078125,1000,,CE,26226.1137109375,0.2,5000
2025-10-27 05:30:00+00:00,25967.69921875,25979.400390625,25960.44921875,25966.55078125,1000,,CE,26227.376210937502,0.2,5000
2025-10-27 05:35:00+00:00,25970.69921875,25976.05078125,25960.30078125,25968.900390625,1000,,CE,26230.4062109375,0.2,5000
2025-10-27 05:40:00+00:00,25976.30078125,25981.30078125,25969.75,25973.099609375,1000,,CE,26236.0637890625,0.2,5000
2025-10-27 05:45:00+00:00,25968.19921875,25980.94921875,25965.80078125,25975.650390625,1000,,CE,26227.8812109375,0.2,5000
2025-10-27 05:50:00+00:00,25980.44921875,25981.650390625,25967.099609375,25968.69921875,1000,,CE,26240.2537109375,0.2,5000
2025-10-27 05:55:00+00:00,25977.849609375,25986.900390625,25973.69921875,25981.849609375,1000,,CE,26237.62810546875,0.2,5000
2025-10-27 06:00:00+00:00,25972.19921875,25979.349609375,25969.5,25978.44921875,1000,,CE,26231.9212109375,0.2,5000
2025-10-27 06:05:00+00:00,25973.05078125,25978.650390625,25969.30078125,25972.400390625,1000,,CE,26232.7812890625,0.2,5000
2025-10-27 06:10:00+00:00,25957.25,25975.099609375,25955.150390625,25973.650390625,1000,,CE,26216.822500000002,0.2,5000
2025-10-27 06:15:00+00:00,25961.69921875,25964.349609375,25946.25,25957.19921875,1000,,CE,26221.3162109375,0.2,5000
2025-10-27 06:20:00+00:00,25971.099609375,25972.80078125,25959.849609375,25961.150390625,1000,,CE,26230.81060546875,0.2,5000
2025-10-27 06:25:00+00:00,25994.900390625,25995.099609375,25971.30078125,25971.30078125,1000,,CE,26254.84939453125,0.2,5000
2025-10-27 06:30:00+00:00,25997.099609375,26001.44921875,25993.150390625,25994.94921875,1000,,CE,26257.07060546875,0.2,5000
2025-10-27 06:35:00+00:00,25993.650390625,26004.900390625,25989.80078125,25998.0,1000,,CE,26253.58689453125,0.2,5000
2025-10-27 06:40:00+00:00,25996.25,25998.099609375,25990.94921875,25993.849609375,1000,,CE,26256.2125,0.2,5000
2025-10-27 06:45:00+00:00,25990.5,26001.099609375,25987.349609375,25996.849609375,1000,,CE,26250.405,0.2,5000
2025-10-27 06:50:00+00:00,25987.0,25991.400390625,25982.599609375,25991.05078125,1000,,CE,26246.87,0.2,5000
2025-10-27 06:55:00+00:00,25968.900390625,25993.80078125,25965.69921875,25987.75,1000,,CE,26228.58939453125,0.2,5000
2025-10-27 07:00:00+00:00,25976.0,25977.75,25957.150390625,25969.900390625,1000,,CE,26235.760000000002,0.2,5000
2025-10-27 07:05:00+00:00,25977.94921875,25979.30078125,25966.69921875,25975.94921875,1000,,CE,26237.7287109375,0.2,5000
2025-10-27 07:10:00+00:00,25974.30078125,25980.69921875,25969.80078125,25977.25,1000,,CE,26234.0437890625,0.2,5000
2025-10-27 07:15:00+00:00,25964.69921875,25983.0,25964.5,25974.900390625,1000,,CE,26224.3462109375,0.2,5000
2025-10-27 07:20:00+00:00,25976.94921875,25977.05078125,25956.30078125,25964.44921875,1000,,CE,26236.7187109375,0.2,5000
2025-10-27 07:25:00+00:00,25974.400390625,25979.5,25971.5,25978.0,1000,,CE,26234.14439453125,0.2,5000
2025-10-27 07:30:00+00:00,25971.69921875,25977.650390625,25967.44921875,25974.69921875,1000,,CE,26231.4162109375,0.2,5000
2025-10-27 07:35:00+00:00,25963.900390625,25972.94921875,25962.55078125,25972.0,1000,,CE,26223.53939453125,0.2,5000
2025-10-27 07:40:00+00:00,25970.599609375,25972.0,25958.25,25964.849609375,1000,,CE,26230.30560546875,0.2,5000
2025-10-27 07:45:00+00:00,25940.0,25971.0,25937.30078125,25970.650390625,1000,,CE,26199.4,0.2,5000
2025-10-27 07:50:00+00:00,25943.44921875,25944.099609375,25918.400390625,25940.099609375,1000,,CE,26202.8837109375,0.2,5000
2025-10-27 07:55:00+00:00,25939.55078125,25948.94921875,25934.19921875,25943.599609375,1000,,CE,26198.9462890625,0.2,5000
2025-10-27 08:00:00+00:00,25925.44921875,25940.25,25924.849609375,25940.25,1000,,CE,26184.7037109375,0.2,5000
2025-10-27 08:05:00+00:00,25941.30078125,25942.94921875,25921.05078125,25926.849609375,1000,,CE,26200.7137890625,0.2,5000
2025-10-27 08:10:00+00:00,25944.650390625,25944.849609375,25932.44921875,25942.099609375,1000,,CE,26204.09689453125,0.2,5000
2025-10-27 08:15:00+00:00,25947.75,25947.75,25934.44921875,25944.44921875,1000,,CE,26207.2275,0.2,5000
2025-10-27 08:20:00+00:00,25963.5,25966.099609375,25947.80078125,25948.0,1000,,CE,26223.135000000002,0.2,5000
2025-10-27 08:25:00+00:00,25954.25,25963.30078125,25949.5,25963.150390625,1000,,CE,26213.7925,0.2,5000
2025-10-27 08:30:00+00:00,25956.150390625,25960.849609375,25948.55078125,25954.30078125,1000,,CE,26215.71189453125,0.2,5000
2025-10-27 08:35:00+00:00,25959.099609375,25964.099609375,25952.94921875,25958.349609375,1000,,CE,26218.69060546875,0.2,5000
2025-10-27 08:40:00+00:00,25938.5,25959.400390625,25936.099609375,25958.849609375,1000,,CE,26197.885000000002,0.2,5000
2025-10-27 08:45:00+00:00,25983.150390625,25984.099609375,25938.05078125,25939.30078125,1000,,CE,26242.98189453125,0.2,5000
2025-10-27 08:50:00+00:00,25976.80078125,25983.5,25960.94921875,25983.5,1000,,CE,26236.5687890625,0.2,5000
2025-10-27 08:55:00+00:00,25977.80078125,25979.400390625,25969.849609375,25977.0,1000,,CE,26237.5787890625,0.2,5000
2025-10-27 09:00:00+00:00,25978.75,25984.900390625,25972.75,25977.150390625,1000,,CE,26238.5375,0.2,5000
2025-10-27 09:05:00+00:00,25969.349609375,25983.150390625,25968.5,25979.0,1000,,CE,26229.04310546875,0.2,5000
2025-10-27 09:10:00+00:00,25967.05078125,25972.349609375,25960.400390625,25970.05078125,1000,,CE,26226.7212890625,0.2,5000
2025-10-27 09:15:00+00:00,25929.849609375,25971.400390625,25929.349609375,25967.19921875,1000,,CE,26189.14810546875,0.2,5000
2025-10-27 09:20:00+00:00,25949.44921875,25957.30078125,25926.75,25929.19921875,1000,,CE,26208.9437109375,0.2,5000
2025-10-27 09:25:00+00:00,25958.19921875,25960.05078125,25945.650390625,25949.75,1000,,CE,26217.7812109375,0.2,5000
2025-10-27 09:30:00+00:00,25948.5,25968.599609375,25947.650390625,25958.400390625,1000,,CE,26207.985,0.2,5000
2025-10-27 09:35:00+00:00,25968.900390625,25970.150390625,25945.80078125,25948.650390625,1000,,CE,26228.58939453125,0.2,5000
2025-10-27 09:40:00+00:00,25963.80078125,25970.650390625,25961.69921875,25970.19921875,1000,,CE,26223.4387890625,0.2,5000
2025-10-27 09:45:00+00:00,25968.05078125,25969.349609375,25958.05078125,25963.75,1000,,CE,26227.7312890625,0.2,5000
2025-10-27 09:50:00+00:00,25967.25,25970.599609375,25962.400390625,25968.650390625,1000,,CE,26226.9225,0.2,5000
2025-10-27 09:55:00+00:00,25974.0,25981.0,25966.94921875,25966.94921875,1000,,CE,26233.74,0.2,5000
2025-10-28 03:45:00+00:00,25968.099609375,26004.05078125,25937.099609375,25937.099609375,1000,,CE,26227.78060546875,0.2,5000
2025-10-28 03:50:00+00:00,25971.349609375,25999.19921875,25952.599609375,25968.05078125,1000,,CE,26231.06310546875,0.2,5000
2025-10-28 03:55:00+00:00,25988.849609375,25988.849609375,25956.099609375,25971.849609375,1000,,CE,26248.73810546875,0.2,5000
2025-10-28 04:00:00+00:00,26028.80078125,26032.69921875,25978.099609375,25987.44921875,1000,,CE,26289.0887890625,0.2,5000
2025-10-28 04:05:00+00:00,26024.400390625,26039.25,26024.400390625,26028.650390625,1000,,CE,26284.64439453125,0.2,5000
2025-10-28 04:10:00+00:00,26019.5,26040.900390625,26007.55078125,26024.849609375,1000,,CE,26279.695,0.2,5000
2025-10-28 04:15:00+00:00,26009.5,26027.30078125,26005.19921875,26019.599609375,1000,,CE,26269.595,0.2,5000
2025-10-28 04:20:00+00:00,25971.44921875,26013.30078125,25959.849609375,26010.099609375,1000,,CE,26231.1637109375,0.2,5000
2025-10-28 04:25:00+00:00,25970.30078125,25981.900390625,25956.05078125,25973.400390625,1000,,CE,26230.0037890625,0.2,5000
2025-10-28 04:30:00+00:00,25928.650390625,25970.05078125,25927.44921875,25969.5,1000,,CE,26187.93689453125,0.2,5000
2025-10-28 04:35:00+00:00,25907.19921875,25932.349609375,25895.55078125,25928.650390625,1000,,CE,26166.2712109375,0.2,5000
2025-10-28 04:40:00+00:00,25905.25,25907.900390625,25886.55078125,25907.55078125,1000,,CE,26164.3025,0.2,5000
2025-10-28 04:45:00+00:00,25901.349609375,25912.5,25893.05078125,25905.099609375,1000,,CE,26160.36310546875,0.2,5000
2025-10-28 04:50:00+00:00,25898.400390625,25910.150390625,25886.900390625,25901.099609375,1000,,CE,26157.38439453125,0.2,5000
2025-10-28 04:55:00+00:00,25901.5,25908.349609375,25887.900390625,25899.25,1000,,CE,26160.515,0.2,5000
2025-10-28 05:00:00+00:00,25880.80078125,25902.5,25871.400390625,25901.150390625,1000,,CE,26139.6087890625,0.2,5000
2025-10-28 05:05:00+00:00,25870.650390625,25885.55078125,25866.80078125,25880.900390625,1000,,CE,26129.35689453125,0.2,5000
2025-10-28 05:10:00+00:00,25891.150390625,25893.44921875,25870.94921875,25873.150390625,1000,,CE,26150.06189453125,0.2,5000
2025-10-28 05:15:00+00:00,25889.69921875,25904.349609375,25882.650390625,25891.349609375,1000,,CE,26148.5962109375,0.2,5000
2025-10-28 05:20:00+00:00,25858.25,25889.900390625,25857.75,25889.5,1000,,CE,26116.8325,0.2,5000
2025-10-28 05:25:00+00:00,25862.5,25867.099609375,25854.150390625,25857.80078125,1000,,CE,26121.125,0.2,5000
2025-10-28 05:30:00+00:00,25841.94921875,25865.05078125,25840.19921875,25861.650390625,1000,,CE,26100.3687109375,0.2,5000
2025-10-28 05:35:00+00:00,25852.80078125,25855.25,25840.75,25842.44921875,1000,,CE,26111.3287890625,0.2,5000
2025-10-28 05:40:00+00:00,25852.30078125,25858.349609375,25847.55078125,25853.25,1000,,CE,26110.8237890625,0.2,5000
2025-10-28 05:45:00+00:00,25862.05078125,25867.94921875,25844.69921875,25852.25,1000,,CE,26120.6712890625,0.2,5000
2025-10-28 05:50:00+00:00,25871.55078125,25876.19921875,25858.5,25862.0,1000,,CE,26130.2662890625,0.2,5000
2025-10-28 05:55:00+00:00,25880.19921875,25892.69921875,25870.5,25870.5,1000,,CE,26139.001210937502,0.2,5000
2025-10-28 06:00:00+00:00,25872.5,25893.849609375,25872.5,25879.80078125,1000,,CE,26131.225,0.2,5000
2025-10-28 06:05:00+00:00,25881.150390625,25882.849609375,25869.75,25872.849609375,1000,,CE,26139.96189453125,0.2,5000
2025-10-28 06:10:00+00:00,25878.05078125,25894.5,25877.099609375,25881.19921875,1000,,CE,26136.831289062502,0.2,5000
2025-10-28 06:15:00+00:00,25887.5,25891.55078125,25869.599609375,25877.5,1000,,CE,26146.375,0.2,5000
2025-10-28 06:20:00+00:00,25877.05078125,25899.400390625,25877.0,25887.69921875,1000,,CE,26135.8212890625,0.2,5000
2025-10-28 06:25:00+00:00,25848.650390625,25880.19921875,25848.650390625,25877.150390625,1000,,CE,26107.13689453125,0.2,5000
2025-10-28 06:30:00+00:00,25845.150390625,25855.30078125,25843.25,25848.75,1000,,CE,26103.60189453125,0.2,5000
2025-10-28 06:35:00+00:00,25836.099609375,25849.80078125,25827.150390625,25845.25,1000,,CE,26094.46060546875,0.2,5000
2025-10-28 06:40:00+00:00,25843.650390625,25850.349609375,25826.400390625,25836.0,1000,,CE,26102.08689453125,0.2,5000
2025-10-28 06:45:00+00:00,25851.75,25855.150390625,25829.650390625,25843.94921875,1000,,CE,26110.2675,0.2,5000
2025-10-28 06:50:00+00:00,25868.349609375,25869.75,25849.150390625,25852.19921875,1000,,CE,26127.03310546875,0.2,5000
2025-10-28 06:55:00+00:00,25863.25,25875.55078125,25863.25,25868.05078125,1000,,CE,26121.8825,0.2,5000
2025-10-28 07:00:00+00:00,25873.94921875,25876.19921875,25854.25,25862.599609375,1000,,CE,26132.688710937502,0.2,5000
2025-10-28 07:05:00+00:00,25899.69921875,25905.599609375,25872.25,25872.80078125,1000,,CE,26158.6962109375,0.2,5000
2025-10-28 07:10:00+00:00,25929.0,25931.69921875,25898.55078125,25899.30078125,1000,,CE,26188.29,0.2,5000
2025-10-28 07:15:00+00:00,25917.05078125,25941.900390625,25912.55078125,25930.150390625,1000,,CE,26176.2212890625,0.2,5000
2025-10-28 07:20:00+00:00,25940.94921875,25945.650390625,25911.94921875,25919.94921875,1000,,CE,26200.3587109375,0.2,5000
2025-10-28 07:25:00+00:00,25935.44921875,25947.19921875,25923.650390625,25939.650390625,1000,,CE,26194.8037109375,0.2,5000
2025-10-28 07:30:00+00:00,25919.150390625,25949.05078125,25919.150390625,25934.75,1000,,CE,26178.34189453125,0.2,5000
2025-10-28 07:35:00+00:00,25940.849609375,25944.19921875,25910.69921875,25919.099609375,1000,,CE,26200.25810546875,0.2,5000
2025-10-28 07:40:00+00:00,25926.349609375,25941.599609375,25924.05078125,25939.900390625,1000,,CE,26185.61310546875,0.2,5000
2025-10-28 07:45:00+00:00,25926.80078125,25938.599609375,25902.25,25926.05078125,1000,,CE,26186.0687890625,0.2,5000
2025-10-28 07:50:00+00:00,25939.5,25939.900390625,25920.80078125,25927.19921875,1000,,CE,26198.895,0.2,5000
2025-10-28 07:55:00+00:00,25943.05078125,25956.0,25934.900390625,25939.849609375,1000,,CE,26202.4812890625,0.2,5000
2025-10-28 08:00:00+00:00,25939.150390625,25953.849609375,25937.94921875,25940.0,1000,,CE,26198.54189453125,0.2,5000
2025-10-28 08:05:00+00:00,25930.849609375,25939.75,25924.19921875,25938.80078125,1000,,CE,26190.15810546875,0.2,5000
2025-10-28 08:10:00+00:00,25879.599609375,25930.650390625,25879.599609375,25930.150390625,1000,,CE,26138.39560546875,0.2,5000
2025-10-28 08:15:00+00:00,25882.0,25901.69921875,25869.5,25878.94921875,1000,,CE,26140.82,0.2,5000
2025-10-28 08:20:00+00:00,25873.849609375,25889.69921875,25867.25,25882.150390625,1000,,CE,26132.58810546875,0.2,5000
2025-10-28 08:25:00+00:00,25882.349609375,25888.25,25858.75,25873.400390625,1000,,CE,26141.17310546875,0.2,5000
2025-10-28 08:30:00+00:00,25857.900390625,25900.25,25857.80078125,25882.5,1000,,CE,26116.47939453125,0.2,5000
2025-10-28 08:35:00+00:00,25862.650390625,25868.650390625,25845.44921875,25857.94921875,1000,,CE,26121.27689453125,0.2,5000
2025-10-28 08:40:00+00:00,25873.69921875,25876.19921875,25841.55078125,25861.599609375,1000,,CE,26132.4362109375,0.2,5000
2025-10-28 08:45:00+00:00,25852.55078125,25876.94921875,25845.25,25872.650390625,1000,,CE,26111.0762890625,0.2,5000
2025-10-28 08:50:00+00:00,25851.599609375,25860.75,25842.349609375,25852.150390625,1000,,CE,26110.11560546875,0.2,5000
2025-10-28 08:55:00+00:00,25833.5,25854.599609375,25810.5,25850.94921875,1000,,CE,26091.835,0.2,5000
2025-10-28 09:00:00+00:00,25830.94921875,25834.05078125,25820.5,25832.94921875,1000,,CE,26089.2587109375,0.2,5000
