timestamp,close,high,low,open,volume,open_interest
2025-10-27 04:05:00+00:00,25947.421499999997,25952.926999999996,25921.845167968746,25922.94783203125,0,10000
2025-10-27 04:10:00+00:00,25963.136417968748,25970.595041015622,25945.669749999997,25947.620917968747,0,10000
2025-10-27 04:15:00+00:00,25967.742582031246,25968.391667968746,25952.227082031248,25963.337791015623,0,10000
2025-10-27 04:20:00+00:00,25969.193249999997,25971.144417968746,25952.47733203125,25967.59204101562,0,10000
2025-10-27 04:25:00+00:00,25961.785458984374,25972.395667968747,25957.582041015623,25969.392667968747,0,10000
2025-10-27 04:30:00+00:00,25955.879167968746,25968.34279101562,25946.619917968746,25961.685749999997,0,10000
2025-10-27 04:35:00+00:00,25990.163417968746,25993.416667968748,25952.52620898437,25956.180249999998,0,10000
2025-10-27 04:40:00+00:00,25987.81145898437,26000.82445898437,25981.654917968746,25990.31395898437,0,10000
2025-10-27 04:45:00+00:00,25992.4665,25996.169417968747,25983.207249999996,25988.71275,0,10000
2025-10-27 04:50:00+00:00,26001.276082031247,26002.62704101562,25990.31395898437,25991.715749999996,0,10000
2025-10-27 04:55:00+00:00,25996.22025,26004.62904101562,25990.865291015623,26000.87529101562,0,10000
2025-10-27 05:00:00+00:00,25991.015832031248,25997.121541015622,25982.706749999998,25995.770582031248,0,10000
2025-10-27 05:05:00+00:00,25983.258082031247,25991.516332031246,25972.696749999996,25991.516332031246,0,10000
2025-10-27 05:10:00+00:00,25989.463499999998,25992.867291015624,25981.905167968747,25983.457499999997,0,10000
2025-10-27 05:15:00+00:00,25982.80645898437,25992.415667968748,25982.15541796875,25989.713749999995,0,10000
2025-10-27 05:20:00+00:00,25981.75658203125,25991.965999999997,25975.500332031246,25983.457499999997,0,10000
2025-10-27 05:25:00+00:00,25992.415667968748,25993.768582031247,25978.10254101562,25981.256082031246,0,10000
2025-10-27 05:30:00+00:00,25993.66691796875,26005.37979101562,25986.409667968746,25992.517332031246,0,10000
2025-10-27 05:35:00+00:00,25996.669917968746,26002.026832031246,25986.261082031247,25994.86929101562,0,10000
2025-10-27 05:40:00+00:00,26002.277082031247,26007.282082031248,25995.719749999997,25999.07270898437,0,10000
2025-10-27 05:45:00+00:00,25994.167417968747,26006.93016796875,25991.766582031247,26001.62604101562,0,10000
2025-10-27 05:50:00+00:00,26006.429667968747,26007.632041015622,25993.066708984374,25994.66791796875,0,10000
2025-10-27 05:55:00+00:00,26003.82745898437,26012.88729101562,25999.672917968746,26007.831458984372,0,10000
2025-10-27 06:00:00+00:00,25998.171417968748,26005.328958984373,25995.469499999996,26004.427667968746,0,10000
2025-10-27 06:05:00+00:00,25999.023832031246,26004.62904101562,25995.270082031246,25998.372791015623,0,10000
2025-10-27 06:10:00+00:00,25983.207249999996,26001.07470898437,25981.105541015622,25999.62404101562,0,10000
2025-10-27 06:15:00+00:00,25987.660917968748,25990.31395898437,25972.196249999997,25983.15641796875,0,10000
2025-10-27 06:20:00+00:00,25997.07070898437,25998.77358203125,25985.80945898437,25987.111541015624,0,10000
2025-10-27 06:25:00+00:00,26020.895291015622,26021.094708984372,25997.272082031246,25997.272082031246,0,10000
2025-10-27 06:30:00+00:00,26023.096708984373,26027.450667968747,26019.143541015623,26020.944167968748,0,10000
2025-10-27 06:35:00+00:00,26019.64404101562,26030.90529101562,26015.790582031248,26023.997999999996,0,10000
2025-10-27 06:40:00+00:00,26022.246249999997,26024.097708984373,26016.940167968747,26019.84345898437,0,10000
2025-10-27 06:45:00+00:00,26016.490499999996,26027.100708984373,26013.33695898437,26022.84645898437,0,10000
2025-10-27 06:50:00+00:00,26012.986999999997,26017.391791015623,26008.58220898437,26017.041832031246,0,10000
2025-10-27 06:55:00+00:00,25994.86929101562,26019.79458203125,25991.66491796875,26013.737749999997,0,10000
2025-10-27 07:00:00+00:00,26001.976,26003.72775,25983.107541015623,25995.87029101562,0,10000
2025-10-27 07:05:00+00:00,26003.927167968748,26005.280082031248,25992.66591796875,26001.925167968748,0,10000
2025-10-27 07:10:00+00:00,26000.275082031247,26006.679917968748,25995.770582031248,26003.227249999996,0,10000
2025-10-27 07:15:00+00:00,25990.663917968748,26008.982999999997,25990.4645,26000.87529101562,0,10000
2025-10-27 07:20:00+00:00,26002.926167968748,26003.027832031246,25982.257082031247,25990.413667968747,0,10000
2025-10-27 07:25:00+00:00,26000.374791015623,26005.479499999998,25997.471499999996,26003.977999999996,0,10000
2025-10-27 07:30:00+00:00,25997.670917968746,26003.62804101562,25993.416667968748,26000.673917968747,0,10000
2025-10-27 07:35:00+00:00,25989.864291015623,25998.922167968747,25988.51333203125,25997.971999999998,0,10000
2025-10-27 07:40:00+00:00,25996.570208984373,25997.971999999998,25984.208249999996,25990.814458984372,0,10000
2025-10-27 07:45:00+00:00,25965.94,25996.970999999998,25963.238082031246,25996.621041015624,0,10000
2025-10-27 07:50:00+00:00,25969.392667968747,25970.043708984373,25944.318791015623,25966.039708984372,0,10000
2025-10-27 07:55:00+00:00,25965.490332031248,25974.898167968746,25960.133417968747,25969.54320898437,0,10000
2025-10-27 08:00:00+00:00,25951.374667968747,25966.190249999996,25950.77445898437,25966.190249999996,0,10000
2025-10-27 08:05:00+00:00,25967.242082031247,25968.89216796875,25946.971832031246,25952.776458984372,0,10000
2025-10-27 08:10:00+00:00,25970.595041015622,25970.794458984372,25958.381667968748,25968.041708984372,0,10000
2025-10-27 08:15:00+00:00,25973.697749999996,25973.697749999996,25960.38366796875,25970.393667968747,0,10000
2025-10-27 08:20:00+00:00,25989.463499999998,25992.065708984373,25973.748582031247,25973.947999999997,0,10000
2025-10-27 08:25:00+00:00,25980.20425,25989.264082031248,25975.4495,25989.113541015624,0,10000
2025-10-27 08:30:00+00:00,25982.106541015622,25986.81045898437,25974.499332031246,25980.255082031246,0,10000
2025-10-27 08:35:00+00:00,25985.058708984372,25990.063708984373,25978.902167968747,25984.307958984373,0,10000
2025-10-27 08:40:00+00:00,25964.438499999997,25985.35979101562,25962.03570898437,25984.80845898437,0,10000
2025-10-27 08:45:00+00:00,26009.13354101562,26010.083708984374,25963.988832031246,25965.240082031247,0,10000
2025-10-27 08:50:00+00:00,26002.777582031245,26009.4835,25986.91016796875,26009.4835,0,10000
2025-10-27 08:55:00+00:00,26003.778582031246,26005.37979101562,25995.819458984373,26002.977,0,10000
2025-10-27 09:00:00+00:00,26004.72875,26010.885291015624,25998.722749999997,26003.127541015623,0,10000
2025-10-27 09:05:00+00:00,25995.31895898437,26009.13354101562,25994.468499999995,26004.978999999996,0,10000
2025-10-27 09:10:00+00:00,25993.017832031248,25998.321958984372,25986.36079101562,25996.02083203125,0,10000
2025-10-27 09:15:00+00:00,25955.779458984372,25997.371791015623,25955.27895898437,25993.166417968747,0,10000
2025-10-27 09:20:00+00:00,25975.398667968748,25983.258082031247,25952.67675,25955.128417968746,0,10000
2025-10-27 09:25:00+00:00,25984.15741796875,25986.010832031247,25971.596041015622,25975.699749999996,0,10000
2025-10-27 09:30:00+00:00,25974.4485,25994.568208984372,25973.598041015623,25984.358791015624,0,10000
2025-10-27 09:35:00+00:00,25994.86929101562,25996.12054101562,25971.746582031246,25974.599041015623,0,10000
2025-10-27 09:40:00+00:00,25989.764582031246,25996.621041015624,25987.660917968748,25996.169417968747,0,10000
2025-10-27 09:45:00+00:00,25994.018832031248,25995.31895898437,25984.008832031246,25989.713749999995,0,10000
2025-10-27 09:50:00+00:00,25993.217249999998,25996.570208984373,25988.36279101562,25994.619041015623,0,10000
2025-10-27 09:55:00+00:00,25999.974,26006.980999999996,25992.916167968746,25992.916167968746,0,10000
2025-10-28 03:45:00+00:00,25994.067708984374,26030.05483203125,25963.03670898437,25963.03670898437,0,10000
2025-10-28 03:50:00+00:00,25997.320958984372,26025.198417968746,25978.552208984373,25994.018832031248,0,10000
2025-10-28 03:55:00+00:00,26014.838458984374,26014.838458984374,25982.05570898437,25997.821458984374,0,10000
2025-10-28 04:00:00+00:00,26054.82958203125,26058.731917968747,26004.077708984372,26013.43666796875,0,10000
2025-10-28 04:05:00+00:00,26050.424791015623,26065.289249999998,26050.424791015623,26054.67904101562,0,10000
2025-10-28 04:10:00+00:00,26045.5195,26066.94129101562,26033.558332031247,26050.874458984374,0,10000
2025-10-28 04:15:00+00:00,26035.509499999996,26053.328082031247,26031.204417968747,26045.61920898437,0,10000
2025-10-28 04:20:00+00:00,25997.42066796875,26039.314082031247,25985.80945898437,26036.10970898437,0,10000
2025-10-28 04:25:00+00:00,25996.271082031246,26007.882291015623,25982.006832031246,25999.373791015623,0,10000
2025-10-28 04:30:00+00:00,25954.579041015622,25996.02083203125,25953.376667968747,25995.469499999996,0,10000
2025-10-28 04:35:00+00:00,25933.106417968746,25958.28195898437,25921.446332031246,25954.579041015622,0,10000
2025-10-28 04:40:00+00:00,25931.155249999996,25933.808291015623,25912.437332031248,25933.45833203125,0,10000
2025-10-28 04:45:00+00:00,25927.250958984372,25938.4125,25918.943832031247,25931.004708984372,0,10000
2025-10-28 04:50:00+00:00,25924.298791015623,25936.06054101562,25912.787291015622,25927.00070898437,0,10000
2025-10-28 04:55:00+00:00,25927.401499999996,25934.257958984374,25913.788291015622,25925.14925,0,10000
2025-10-28 05:00:00+00:00,25906.681582031248,25928.402499999997,25897.27179101562,25927.051541015622,0,10000
2025-10-28 05:05:00+00:00,25896.52104101562,25911.436332031248,25892.66758203125,25906.78129101562,0,10000
2025-10-28 05:10:00+00:00,25917.041541015624,25919.342667968747,25896.820167968748,25899.023541015624,0,10000
2025-10-28 05:15:00+00:00,25915.588917968747,25930.253958984373,25908.533041015624,25917.240958984374,0,10000
2025-10-28 05:20:00+00:00,25884.108249999997,25915.790291015623,25883.607749999996,25915.389499999997,0,10000
2025-10-28 05:25:00+00:00,25888.362499999996,25892.96670898437,25880.004541015624,25883.658582031247,0,10000
2025-10-28 05:30:00+00:00,25867.791167968746,25890.915832031245,25866.039417968746,25887.512041015623,0,10000
2025-10-28 05:35:00+00:00,25878.653582031246,25881.105249999997,25866.590749999996,25868.291667968748,0,10000
2025-10-28 05:40:00+00:00,25878.153082031247,25884.20795898437,25873.398332031247,25879.103249999996,0,10000
2025-10-28 05:45:00+00:00,25887.91283203125,25893.817167968748,25870.543917968746,25878.102249999996,0,10000
2025-10-28 05:50:00+00:00,25897.42233203125,25902.075417968746,25884.3585,25887.861999999997,0,10000
2025-10-28 05:55:00+00:00,25906.079417968747,25918.591917968748,25896.370499999997,25896.370499999997,0,10000
2025-10-28 06:00:00+00:00,25898.372499999998,25919.743458984372,25898.372499999998,25905.680582031247,0,10000
2025-10-28 06:05:00+00:00,25907.03154101562,25908.732458984374,25895.619749999998,25898.72245898437,0,10000
2025-10-28 06:10:00+00:00,25903.928832031248,25920.3945,25902.976708984374,25907.080417968747,0,10000
2025-10-28 06:15:00+00:00,25913.387499999997,25917.44233203125,25895.469208984374,25903.3775,0,10000
2025-10-28 06:20:00+00:00,25902.927832031248,25925.299791015623,25902.876999999997,25913.586917968747,0,10000
2025-10-28 06:25:00+00:00,25874.49904101562,25906.079417968747,25874.49904101562,25903.02754101562,0,10000
2025-10-28 06:30:00+00:00,25870.99554101562,25881.156082031248,25869.093249999998,25874.598749999997,0,10000
2025-10-28 06:35:00+00:00,25861.935708984372,25875.65058203125,25852.97754101562,25871.09525,0,10000
2025-10-28 06:40:00+00:00,25869.494041015623,25876.199958984373,25852.226791015622,25861.835999999996,0,10000
2025-10-28 06:45:00+00:00,25877.601749999998,25881.005541015624,25855.48004101562,25869.793167968746,0,10000
2025-10-28 06:50:00+00:00,25894.217958984373,25895.619749999998,25874.999541015623,25878.05141796875,0,10000
2025-10-28 06:55:00+00:00,25889.11325,25901.426332031246,25889.11325,25893.918832031246,0,10000
2025-10-28 07:00:00+00:00,25899.82316796875,25902.075417968746,25880.104249999997,25888.462208984372,0,10000
2025-10-28 07:05:00+00:00,25925.598917968746,25931.505208984374,25898.122249999997,25898.673582031246,0,10000
2025-10-28 07:10:00+00:00,25954.928999999996,25957.63091796875,25924.449332031247,25925.200082031246,0,10000
2025-10-28 07:15:00+00:00,25942.96783203125,25967.842291015622,25938.463332031246,25956.08054101562,0,10000
2025-10-28 07:20:00+00:00,25966.890167968748,25971.596041015622,25937.861167968746,25945.869167968747,0,10000
2025-10-28 07:25:00+00:00,25961.38466796875,25973.146417968746,25949.57404101562,25965.59004101562,0,10000
2025-10-28 07:30:00+00:00,25945.069541015622,25974.999832031248,25945.069541015622,25960.684749999997,0,10000
2025-10-28 07:35:00+00:00,25966.79045898437,25970.143417968746,25936.609917968748,25945.01870898437,0,10000
2025-10-28 07:40:00+00:00,25952.275958984374,25967.541208984374,25949.974832031246,25965.840291015622,0,10000
2025-10-28 07:45:00+00:00,25952.727582031246,25964.538208984373,25928.152249999996,25951.976832031247,0,10000
2025-10-28 07:50:00+00:00,25965.439499999997,25965.840291015622,25946.72158203125,25953.126417968746,0,10000
2025-10-28 07:55:00+00:00,25968.993832031247,25981.956,25960.83529101562,25965.78945898437,0,10000
2025-10-28 08:00:00+00:00,25965.089541015623,25979.803458984374,25963.887167968747,25965.94,0,10000
2025-10-28 08:05:00+00:00,25956.780458984373,25965.689749999998,25950.123417968745,25964.73958203125,0,10000
2025-10-28 08:10:00+00:00,25905.479208984372,25956.581041015623,25905.479208984372,25956.08054101562,0,10000
2025-10-28 08:15:00+00:00,25907.881999999998,25927.600917968746,25895.369499999997,25904.828167968746,0,10000
2025-10-28 08:20:00+00:00,25899.723458984372,25915.588917968747,25893.117249999996,25908.032541015622,0,10000
2025-10-28 08:25:00+00:00,25908.231958984372,25914.138249999996,25884.608749999996,25899.27379101562,0,10000
2025-10-28 08:30:00+00:00,25883.758291015623,25926.15025,25883.658582031247,25908.382499999996,0,10000
2025-10-28 08:35:00+00:00,25888.513041015623,25894.51904101562,25871.29466796875,25883.807167968745,0,10000
2025-10-28 08:40:00+00:00,25899.572917968748,25902.075417968746,25867.392332031246,25887.461208984372,0,10000
2025-10-28 08:45:00+00:00,25878.40333203125,25902.826167968746,25871.09525,25898.523041015622,0,10000
2025-10-28 08:50:00+00:00,25877.451208984374,25886.610749999996,25868.19195898437,25878.002541015623,0,10000
2025-10-28 08:55:00+00:00,25859.333499999997,25880.45420898437,25836.310499999996,25876.800167968748,0,10000
2025-10-28 09:00:00+00:00,25856.780167968747,25859.884832031246,25846.320499999998,25858.782167968748,0,10000
2025-10-28 09:05:00+00:00,25858.983541015623,25872.647582031248,25844.318499999998,25855.829999999998,0,10000
2025-10-28 09:10:00+00:00,25852.576749999997,25872.596749999997,25851.52491796875,25858.63358203125,0,10000
2025-10-28 09:15:00+00:00,25843.56775,25881.855999999996,25843.56775,25850.875832031248,0,10000
2025-10-28 09:20:00+00:00,25860.084249999996,25874.598749999997,25840.414208984374,25843.56775,0,10000
2025-10-28 09:25:00+00:00,25876.450208984374,25894.51904101562,25858.48304101562,25859.433208984374,0,10000
2025-10-28 09:30:00+00:00,25946.070541015622,25947.071541015623,25878.551917968747,25878.551917968747,0,10000
2025-10-28 09:35:00+00:00,25944.768458984374,25966.79045898437,25934.058541015624,25942.96783203125,0,10000
2025-10-28 09:40:00+00:00,25968.942999999996,25974.698749999996,25937.962832031248,25942.615917968746,0,10000
2025-10-28 09:45:00+00:00,25988.161417968746,25992.517332031246,25967.691749999998,25967.79145898437,0,10000
2025-10-28 09:50:00+00:00,25976.550208984372,25992.66591796875,25970.845291015623,25985.61004101562,0,10000
2025-10-28 09:55:00+00:00,25991.36579101562,25994.11854101562,25966.491332031248,25974.348791015622,0,10000
2025-10-29 03:45:00+00:00,26005.72975,26048.07283203125,25994.31795898437,26005.880291015623,0,10000
2025-10-29 03:50:00+00:00,26014.539332031247,26018.492499999997,25994.368791015622,26006.53133203125,0,10000
2025-10-29 03:55:00+00:00,26036.01,26042.866458984372,26014.13854101562,26016.291082031246,0,10000
2025-10-29 04:00:00+00:00,26022.345958984373,26050.825582031248,26022.297082031248,26036.760749999998,0,10000
2025-10-29 04:05:00+00:00,25991.164417968746,26022.897291015623,25989.312958984374,26022.897291015623,0,10000
2025-10-29 04:10:00+00:00,25998.273082031246,26001.225249999996,25986.51133203125,25991.66491796875,0,10000
2025-10-29 04:15:00+00:00,25994.11854101562,26021.495499999997,25990.964999999997,25996.521332031247,0,10000
2025-10-29 04:20:00+00:00,26014.187417968747,26014.738749999997,25991.965999999997,25994.11854101562,0,10000
2025-10-29 04:25:00+00:00,26009.68291796875,26021.59520898437,26005.229249999997,26014.388791015623,0,10000
2025-10-29 04:30:00+00:00,26021.54633203125,26030.954167968746,26009.58320898437,26009.58320898437,0,10000
2025-10-29 04:35:00+00:00,26024.649041015622,26025.198417968746,26012.085708984374,26021.995999999996,0,10000
2025-10-29 04:40:00+00:00,26023.696917968748,26042.266249999997,26020.295082031247,26023.798582031246,0,10000
2025-10-29 04:45:00+00:00,26013.937167968747,26029.953167968746,26013.638041015623,26024.197417968746,0,10000
2025-10-29 04:50:00+00:00,26038.012,26044.467667968747,26014.738749999997,26014.738749999997,0,10000
2025-10-29 04:55:00+00:00,26066.440791015622,26068.39195898437,26037.460667968746,26038.313082031247,0,10000
2025-10-29 05:00:00+00:00,26087.31125,26090.064,26064.38795898437,26066.94129101562,0,10000
2025-10-29 05:05:00+00:00,26069.793749999997,26088.363082031246,26069.344082031246,26086.810749999997,0,10000
2025-10-29 05:10:00+00:00,26072.196541015623,26076.499667968747,26066.790749999996,26069.69404101562,0,10000
2025-10-29 05:15:00+00:00,26062.33708203125,26076.65020898437,26060.78475,26071.84658203125,0,10000
2025-10-29 05:20:00+00:00,26050.92529101562,26066.540499999996,26048.021999999997,26061.085832031247,0,10000
2025-10-29 05:25:00+00:00,26067.441791015623,26073.647208984374,26048.573332031247,26049.623208984372,0,10000
2025-10-29 05:30:00+00:00,26058.933291015623,26072.996167968748,26057.63120898437,26066.341082031246,0,10000
2025-10-29 05:35:00+00:00,26061.535499999998,26064.137708984374,26056.379958984373,26058.731917968747,0,10000
2025-10-29 05:40:00+00:00,26048.471667968748,26071.394958984372,26043.716917968748,26061.734917968748,0,10000
2025-10-29 05:45:00+00:00,26040.96416796875,26054.82958203125,26033.90829101562,26048.323082031246,0,10000
2025-10-29 05:50:00+00:00,26061.586332031246,26065.690041015623,26037.11070898437,26040.86445898437,0,10000
2025-10-29 05:55:00+00:00,26066.739917968745,26075.048999999995,26060.63420898437,26061.535499999998,0,10000
2025-10-29 06:00:00+00:00,26063.236417968747,26069.993167968747,26058.031999999996,26066.38995898437,0,10000
2025-10-29 06:05:00+00:00,26067.541499999996,26068.542499999996,26054.528499999997,26062.886458984372,0,10000
2025-10-29 06:10:00+00:00,26075.64920898437,26080.003167968745,26061.285249999997,26066.239417968747,0,10000
2025-10-29 06:15:00+00:00,26064.888458984373,26078.703041015622,26062.33708203125,26075.60033203125,0,10000
2025-10-29 06:20:00+00:00,26060.483667968747,26067.14070898437,26059.132708984373,26064.73791796875,0,10000
2025-10-29 06:25:00+00:00,26060.233417968746,26061.63520898437,26050.47366796875,26060.884458984372,0,10000
2025-10-29 06:30:00+00:00,26071.645208984373,26072.14570898437,26051.576332031247,26060.835582031246,0,10000
2025-10-29 06:35:00+00:00,26083.708041015623,26087.461791015623,26069.392958984372,26072.84758203125,0,10000
