timestamp,close_spot,high_spot,low_spot,open_spot,volume_spot,close_fut,high_fut,low_fut,open_fut,volume_fut,open_interest_x,LTP,IV,open_interest_y,volume
2025-10-24 08:00:00+00:00,25755.900390625,25784.80078125,25755.900390625,25771.0,0,25781.65629101562,25810.585582031246,25781.65629101562,25796.770999999997,0,10000.0,,,,
2025-10-24 08:05:00+00:00,25736.0,25774.099609375,25732.55078125,25755.55078125,0,25761.736,25799.87370898437,25758.283332031246,25781.306332031247,0,10000.0,,,,
2025-10-24 08:10:00+00:00,25724.400390625,25745.55078125,25722.0,25736.44921875,0,25750.124791015623,25771.29633203125,25747.721999999998,25762.185667968748,0,10000.0,,,,
2025-10-24 08:15:00+00:00,25730.0,25737.5,25723.349609375,25724.400390625,0,25755.73,25763.237499999996,25749.072958984372,25750.124791015623,0,10000.0,,,,
2025-10-24 08:20:00+00:00,25739.900390625,25739.900390625,25718.650390625,25730.150390625,0,25765.64029101562,25765.64029101562,25744.369041015623,25755.880541015624,0,10000.0,,,,
2025-10-24 08:25:00+00:00,25739.599609375,25747.25,25728.150390625,25740.05078125,0,25765.339208984373,25772.997249999997,25753.878541015623,25765.790832031245,0,10000.0,,,,
2025-10-24 08:30:00+00:00,25743.849609375,25746.30078125,25733.75,25739.44921875,0,25769.59345898437,25772.047082031248,25759.483749999996,25765.18866796875,0,10000.0,,,,
2025-10-24 08:35:00+00:00,25744.69921875,25753.150390625,25736.19921875,25744.0,0,25770.443917968747,25778.90354101562,25761.935417968747,25769.744,0,10000.0,,,,
2025-10-24 08:40:00+00:00,25755.400390625,25774.400390625,25744.55078125,25744.599609375,0,25781.155791015623,25800.174791015623,25770.295332031248,25770.344208984374,0,10000.0,,,,
2025-10-24 08:45:00+00:00,25763.5,25773.30078125,25754.5,25755.400390625,0,25789.2635,25799.074082031246,25780.254499999995,25781.155791015623,0,10000.0,,,,
2025-10-24 08:50:00+00:00,25764.650390625,25773.55078125,25749.55078125,25763.5,0,25790.41504101562,25799.324332031247,25775.300332031245,25789.263499999997,0,10000.0,,,,
2025-10-24 08:55:00+00:00,25775.599609375,25779.69921875,25761.94921875,25764.349609375,0,25801.375208984373,25805.478917968747,25787.711167968748,25790.113958984373,0,10000.0,,,,
2025-10-24 09:00:00+00:00,25759.400390625,25784.30078125,25757.19921875,25776.349609375,0,25785.159791015623,25810.085082031248,25782.956417968748,25802.125958984372,0,10000.0,,,,
2025-10-24 09:05:00+00:00,25750.55078125,25774.05078125,25748.400390625,25758.349609375,0,25776.30133203125,25799.82483203125,25774.14879101562,25784.107958984372,0,10000.0,,,,
2025-10-24 09:10:00+00:00,25752.5,25758.650390625,25747.900390625,25749.80078125,0,25778.2525,25784.40904101562,25773.648291015623,25775.550582031246,0,10000.0,,,,
2025-10-24 09:15:00+00:00,25747.0,25763.0,25741.099609375,25751.599609375,0,25772.747,25788.762999999995,25766.84070898437,25777.35120898437,0,10000.0,,,,
2025-10-24 09:20:00+00:00,25748.5,25749.349609375,25737.94921875,25747.55078125,0,25774.2485,25775.098958984374,25763.687167968747,25773.29833203125,0,10000.0,,,,
2025-10-24 09:25:00+00:00,25744.099609375,25752.150390625,25739.69921875,25748.75,0,25769.84370898437,25777.90254101562,25765.438917968746,25774.49875,0,10000.0,,,,
2025-10-24 09:30:00+00:00,25794.05078125,25803.349609375,25745.44921875,25745.44921875,0,25819.844832031245,25829.15295898437,25771.194667968746,25771.194667968746,0,10000.0,,,,
2025-10-24 09:35:00+00:00,25804.80078125,25806.05078125,25793.55078125,25794.69921875,0,25830.605582031247,25831.856832031248,25819.344332031247,25820.493917968746,0,10000.0,,,,
2025-10-24 09:40:00+00:00,25799.5,25807.75,25787.900390625,25806.349609375,0,25825.2995,25833.557749999996,25813.688291015624,25832.15595898437,0,10000.0,,,,
2025-10-24 09:45:00+00:00,25804.94921875,25805.599609375,25798.30078125,25798.94921875,0,25830.754167968746,25831.40520898437,25824.099082031247,25824.748167968748,0,10000.0,,,,
2025-10-24 09:50:00+00:00,25796.44921875,25809.25,25791.75,25804.650390625,0,25822.245667968746,25835.05925,25817.541749999997,25830.455041015623,0,10000.0,,,,
2025-10-24 09:55:00+00:00,25797.44921875,25804.69921875,25790.150390625,25797.400390625,0,25823.246667968742,25830.50391796875,25815.94054101562,25823.197791015624,0,10000.0,,,,
2025-10-27 03:45:00+00:00,25861.400390625,25877.599609375,25828.099609375,25851.94921875,0,25887.261791015622,25903.477208984372,25853.92770898437,25877.801167968748,0,10000.0,,,,
2025-10-27 03:50:00+00:00,25880.94921875,25882.900390625,25862.849609375,25862.849609375,0,25906.830167968747,25908.78329101562,25888.712458984373,25888.712458984373,0,10000.0,,,,
2025-10-27 03:55:00+00:00,25889.05078125,25891.0,25867.25,25880.099609375,0,25914.939832031247,25916.890999999996,25893.117249999996,25905.97970898437,0,10000.0,,,,
2025-10-27 04:00:00+00:00,25896.55078125,25899.25,25880.94921875,25889.150390625,0,25922.447332031246,25925.14925,25906.830167968747,25915.039541015623,0,10000.0,,,,
2025-10-27 04:05:00+00:00,25921.5,25927.0,25895.94921875,25897.05078125,0,25947.4215,25952.926999999996,25921.845167968746,25922.94783203125,0,10000.0,,,,
2025-10-27 04:10:00+00:00,25937.19921875,25944.650390625,25919.75,25921.69921875,0,25963.136417968748,25970.595041015622,25945.669749999997,25947.620917968747,0,10000.0,,,,
2025-10-27 04:15:00+00:00,25941.80078125,25942.44921875,25926.30078125,25937.400390625,0,25967.74258203125,25968.391667968746,25952.227082031248,25963.337791015623,0,10000.0,,,,
2025-10-27 04:20:00+00:00,25943.25,25945.19921875,25926.55078125,25941.650390625,0,25969.19325,25971.144417968746,25952.47733203125,25967.59204101562,0,10000.0,,,,
2025-10-27 04:25:00+00:00,25935.849609375,25946.44921875,25931.650390625,25943.44921875,0,25961.785458984374,25972.395667968747,25957.582041015623,25969.392667968747,0,10000.0,,,,
2025-10-27 04:30:00+00:00,25929.94921875,25942.400390625,25920.69921875,25935.75,0,25955.879167968746,25968.34279101562,25946.619917968746,25961.685749999997,0,10000.0,,,,
2025-10-27 04:35:00+00:00,25964.19921875,25967.44921875,25926.599609375,25930.25,0,25990.163417968743,25993.416667968748,25952.52620898437,25956.180249999998,0,10000.0,,,,
2025-10-27 04:40:00+00:00,25961.849609375,25974.849609375,25955.69921875,25964.349609375,0,25987.81145898437,26000.82445898437,25981.654917968746,25990.31395898437,0,10000.0,,,,
2025-10-27 04:45:00+00:00,25966.5,25970.19921875,25957.25,25962.75,0,25992.4665,25996.169417968747,25983.207249999996,25988.71275,0,10000.0,,,,
2025-10-27 04:50:00+00:00,25975.30078125,25976.650390625,25964.349609375,25965.75,0,26001.276082031247,26002.62704101562,25990.31395898437,25991.715749999996,0,10000.0,,,,
2025-10-27 04:55:00+00:00,25970.25,25978.650390625,25964.900390625,25974.900390625,0,25996.22025,26004.62904101562,25990.865291015623,26000.87529101562,0,10000.0,,,,
2025-10-27 05:00:00+00:00,25965.05078125,25971.150390625,25956.75,25969.80078125,0,25991.015832031248,25997.121541015622,25982.706749999998,25995.770582031248,0,10000.0,,,,
2025-10-27 05:05:00+00:00,25957.30078125,25965.55078125,25946.75,25965.55078125,0,25983.258082031247,25991.516332031246,25972.696749999996,25991.516332031246,0,10000.0,,,,
2025-10-27 05:10:00+00:00,25963.5,25966.900390625,25955.94921875,25957.5,0,25989.4635,25992.867291015624,25981.905167968747,25983.457499999997,0,10000.0,,,,
2025-10-27 05:15:00+00:00,25956.849609375,25966.44921875,25956.19921875,25963.75,0,25982.80645898437,25992.415667968748,25982.15541796875,25989.713749999995,0,10000.0,,,,
2025-10-27 05:20:00+00:00,25955.80078125,25966.0,25949.55078125,25957.5,0,25981.75658203125,25991.965999999997,25975.500332031246,25983.457499999997,0,10000.0,,,,
2025-10-27 05:25:00+00:00,25966.44921875,25967.80078125,25952.150390625,25955.30078125,0,25992.415667968748,25993.768582031247,25978.10254101562,25981.256082031246,0,10000.0,,,,
2025-10-27 05:30:00+00:00,25967.69921875,25979.400390625,25960.44921875,25966.55078125,0,25993.66691796875,26005.37979101562,25986.409667968746,25992.517332031246,0,10000.0,,,,
2025-10-27 05:35:00+00:00,25970.69921875,25976.05078125,25960.30078125,25968.900390625,0,25996.669917968746,26002.026832031246,25986.261082031247,25994.86929101562,0,10000.0,,,,
2025-10-27 05:40:00+00:00,25976.30078125,25981.30078125,25969.75,25973.099609375,0,26002.277082031247,26007.282082031248,25995.719749999997,25999.07270898437,0,10000.0,,,,
2025-10-27 05:45:00+00:00,25968.19921875,25980.94921875,25965.80078125,25975.650390625,0,25994.167417968747,26006.93016796875,25991.766582031247,26001.62604101562,0,10000.0,,,,
2025-10-27 05:50:00+00:00,25980.44921875,25981.650390625,25967.099609375,25968.69921875,0,26006.429667968747,26007.632041015622,25993.066708984374,25994.66791796875,0,10000.0,,,,
2025-10-27 05:55:00+00:00,25977.849609375,25986.900390625,25973.69921875,25981.849609375,0,26003.82745898437,26012.88729101562,25999.672917968746,26007.831458984372,0,10000.0,,,,
2025-10-27 06:00:00+00:00,25972.19921875,25979.349609375,25969.5,25978.44921875,0,25998.171417968748,26005.328958984373,25995.469499999996,26004.427667968746,0,10000.0,,,,
2025-10-27 06:05:00+00:00,25973.05078125,25978.650390625,25969.30078125,25972.400390625,0,25999.02383203125,26004.62904101562,25995.270082031246,25998.372791015623,0,10000.0,,,,
2025-10-27 06:10:00+00:00,25957.25,25975.099609375,25955.150390625,25973.650390625,0,25983.20725,26001.07470898437,25981.105541015622,25999.62404101562,0,10000.0,,,,
2025-10-27 06:15:00+00:00,25961.69921875,25964.349609375,25946.25,25957.19921875,0,25987.660917968748,25990.31395898437,25972.196249999997,25983.15641796875,0,10000.0,,,,
2025-10-27 06:20:00+00:00,25971.099609375,25972.80078125,25959.849609375,25961.150390625,0,25997.07070898437,25998.77358203125,25985.80945898437,25987.111541015624,0,10000.0,,,,
2025-10-27 06:25:00+00:00,25994.900390625,25995.099609375,25971.30078125,25971.30078125,0,26020.895291015622,26021.094708984372,25997.272082031246,25997.272082031246,0,10000.0,,,,
2025-10-27 06:30:00+00:00,25997.099609375,26001.44921875,25993.150390625,25994.94921875,0,26023.096708984373,26027.450667968747,26019.143541015623,26020.944167968748,0,10000.0,,,,
2025-10-27 06:35:00+00:00,25993.650390625,26004.900390625,25989.80078125,25998.0,0,26019.64404101562,26030.90529101562,26015.790582031248,26023.997999999996,0,10000.0,,,,
2025-10-27 06:40:00+00:00,25996.25,25998.099609375,25990.94921875,25993.849609375,0,26022.24625,26024.097708984373,26016.940167968747,26019.84345898437,0,10000.0,,,,
2025-10-27 06:45:00+00:00,25990.5,26001.099609375,25987.349609375,25996.849609375,0,26016.4905,26027.100708984373,26013.33695898437,26022.84645898437,0,10000.0,,,,
2025-10-27 06:50:00+00:00,25987.0,25991.400390625,25982.599609375,25991.05078125,0,26012.987,26017.391791015623,26008.58220898437,26017.041832031246,0,10000.0,,,,
2025-10-27 06:55:00+00:00,25968.900390625,25993.80078125,25965.69921875,25987.75,0,25994.86929101562,26019.79458203125,25991.66491796875,26013.737749999997,0,10000.0,,,,
2025-10-27 07:00:00+00:00,25976.0,25977.75,25957.150390625,25969.900390625,0,26001.976,26003.72775,25983.107541015623,25995.87029101562,0,10000.0,,,,
2025-10-27 07:05:00+00:00,25977.94921875,25979.30078125,25966.69921875,25975.94921875,0,26003.927167968748,26005.280082031248,25992.66591796875,26001.925167968748,0,10000.0,,,,
2025-10-27 07:10:00+00:00,25974.30078125,25980.69921875,25969.80078125,25977.25,0,26000.275082031247,26006.679917968748,25995.770582031248,26003.227249999996,0,10000.0,,,,
2025-10-27 07:15:00+00:00,25964.69921875,25983.0,25964.5,25974.900390625,0,25990.663917968748,26008.982999999997,25990.4645,26000.87529101562,0,10000.0,,,,
2025-10-27 07:20:00+00:00,25976.94921875,25977.05078125,25956.30078125,25964.44921875,0,26002.926167968748,26003.027832031246,25982.257082031247,25990.413667968747,0,10000.0,,,,
2025-10-27 07:25:00+00:00,25974.400390625,25979.5,25971.5,25978.0,0,26000.374791015623,26005.479499999998,25997.471499999996,26003.977999999996,0,10000.0,,,,
2025-10-27 07:30:00+00:00,25971.69921875,25977.650390625,25967.44921875,25974.69921875,0,25997.670917968742,26003.62804101562,25993.416667968748,26000.673917968747,0,10000.0,,,,
2025-10-27 07:35:00+00:00,25963.900390625,25972.94921875,25962.55078125,25972.0,0,25989.864291015623,25998.922167968747,25988.51333203125,25997.971999999998,0,10000.0,,,,
2025-10-27 07:40:00+00:00,25970.599609375,25972.0,25958.25,25964.849609375,0,25996.570208984373,25997.971999999998,25984.208249999996,25990.814458984372,0,10000.0,,,,
2025-10-27 07:45:00+00:00,25940.0,25971.0,25937.30078125,25970.650390625,0,25965.94,25996.970999999998,25963.238082031246,25996.621041015624,0,10000.0,,,,
2025-10-27 07:50:00+00:00,25943.44921875,25944.099609375,25918.400390625,25940.099609375,0,25969.392667968747,25970.043708984373,25944.318791015623,25966.039708984372,0,10000.0,,,,
2025-10-27 07:55:00+00:00,25939.55078125,25948.94921875,25934.19921875,25943.599609375,0,25965.490332031248,25974.898167968746,25960.133417968747,25969.54320898437,0,10000.0,,,,
2025-10-27 08:00:00+00:00,25925.44921875,25940.25,25924.849609375,25940.25,0,25951.374667968747,25966.190249999996,25950.77445898437,25966.190249999996,0,10000.0,,,,
2025-10-27 08:05:00+00:00,25941.30078125,25942.94921875,25921.05078125,25926.849609375,0,25967.242082031247,25968.89216796875,25946.971832031246,25952.776458984372,0,10000.0,,,,
2025-10-27 08:10:00+00:00,25944.650390625,25944.849609375,25932.44921875,25942.099609375,0,25970.595041015626,25970.794458984372,25958.381667968748,25968.041708984372,0,10000.0,,,,
2025-10-27 08:15:00+00:00,25947.75,25947.75,25934.44921875,25944.44921875,0,25973.69775,25973.697749999996,25960.38366796875,25970.393667968747,0,10000.0,,,,
2025-10-27 08:20:00+00:00,25963.5,25966.099609375,25947.80078125,25948.0,0,25989.4635,25992.065708984373,25973.748582031247,25973.947999999997,0,10000.0,,,,
2025-10-27 08:25:00+00:00,25954.25,25963.30078125,25949.5,25963.150390625,0,25980.20425,25989.264082031248,25975.4495,25989.113541015624,0,10000.0,,,,
2025-10-27 08:30:00+00:00,25956.150390625,25960.849609375,25948.55078125,25954.30078125,0,25982.106541015622,25986.81045898437,25974.499332031246,25980.255082031246,0,10000.0,,,,
2025-10-27 08:35:00+00:00,25959.099609375,25964.099609375,25952.94921875,25958.349609375,0,25985.05870898437,25990.063708984373,25978.902167968747,25984.307958984373,0,10000.0,,,,
2025-10-27 08:40:00+00:00,25938.5,25959.400390625,25936.099609375,25958.849609375,0,25964.4385,25985.35979101562,25962.03570898437,25984.80845898437,0,10000.0,,,,
2025-10-27 08:45:00+00:00,25983.150390625,25984.099609375,25938.05078125,25939.30078125,0,26009.13354101562,26010.083708984374,25963.988832031246,25965.240082031247,0,10000.0,,,,
2025-10-27 08:50:00+00:00,25976.80078125,25983.5,25960.94921875,25983.5,0,26002.777582031245,26009.4835,25986.91016796875,26009.4835,0,10000.0,,,,
2025-10-27 08:55:00+00:00,25977.80078125,25979.400390625,25969.849609375,25977.0,0,26003.77858203125,26005.37979101562,25995.819458984373,26002.977,0,10000.0,,,,
2025-10-27 09:00:00+00:00,25978.75,25984.900390625,25972.75,25977.150390625,0,26004.72875,26010.885291015624,25998.722749999997,26003.127541015623,0,10000.0,,,,
2025-10-27 09:05:00+00:00,25969.349609375,25983.150390625,25968.5,25979.0,0,25995.31895898437,26009.13354101562,25994.468499999995,26004.978999999996,0,10000.0,,,,
2025-10-27 09:10:00+00:00,25967.05078125,25972.349609375,25960.400390625,25970.05078125,0,25993.017832031248,25998.321958984372,25986.36079101562,25996.02083203125,0,10000.0,,,,
2025-10-27 09:15:00+00:00,25929.849609375,25971.400390625,25929.349609375,25967.19921875,0,25955.77945898437,25997.371791015623,25955.27895898437,25993.166417968747,0,10000.0,,,,
2025-10-27 09:20:00+00:00,25949.44921875,25957.30078125,25926.75,25929.19921875,0,25975.398667968748,25983.258082031247,25952.67675,25955.128417968746,0,10000.0,,,,
2025-10-27 09:25:00+00:00,25958.19921875,25960.05078125,25945.650390625,25949.75,0,25984.15741796875,25986.010832031247,25971.596041015622,25975.699749999996,0,10000.0,,,,
2025-10-27 09:30:00+00:00,25948.5,25968.599609375,25947.650390625,25958.400390625,0,25974.4485,25994.568208984372,25973.598041015623,25984.358791015624,0,10000.0,,,,
2025-10-27 09:35:00+00:00,25968.900390625,25970.150390625,25945.80078125,25948.650390625,0,25994.86929101562,25996.12054101562,25971.746582031246,25974.599041015623,0,10000.0,,,,
2025-10-27 09:40:00+00:00,25963.80078125,25970.650390625,25961.69921875,25970.19921875,0,25989.764582031246,25996.621041015624,25987.660917968748,25996.169417968747,0,10000.0,,,,
2025-10-27 09:45:00+00:00,25968.05078125,25969.349609375,25958.05078125,25963.75,0,25994.018832031248,25995.31895898437,25984.008832031246,25989.713749999995,0,10000.0,,,,
2025-10-27 09:50:00+00:00,25967.25,25970.599609375,25962.400390625,25968.650390625,0,25993.21725,25996.570208984373,25988.36279101562,25994.619041015623,0,10000.0,,,,
2025-10-27 09:55:00+00:00,25974.0,25981.0,25966.94921875,25966.94921875,0,25999.974,26006.980999999996,25992.916167968746,25992.916167968746,0,10000.0,,,,
2025-10-28 03:45:00+00:00,25968.099609375,26004.05078125,25937.099609375,25937.099609375,0,25994.06770898437,26030.05483203125,25963.03670898437,25963.03670898437,0,10000.0,,,,
2025-10-28 03:50:00+00:00,25971.349609375,25999.19921875,25952.599609375,25968.05078125,0,25997.32095898437,26025.198417968746,25978.552208984373,25994.018832031248,0,10000.0,,,,
2025-10-28 03:55:00+00:00,25988.849609375,25988.849609375,25956.099609375,25971.849609375,0,26014.838458984374,26014.838458984374,25982.05570898437,25997.821458984374,0,10000.0,,,,
2025-10-28 04:00:00+00:00,26028.80078125,26032.69921875,25978.099609375,25987.44921875,0,26054.82958203125,26058.731917968747,26004.077708984372,26013.43666796875,0,10000.0,,,,
2025-10-28 04:05:00+00:00,26024.400390625,26039.25,26024.400390625,26028.650390625,0,26050.424791015623,26065.289249999998,26050.424791015623,26054.67904101562,0,10000.0,,,,
2025-10-28 04:10:00+00:00,26019.5,26040.900390625,26007.55078125,26024.849609375,0,26045.5195,26066.94129101562,26033.558332031247,26050.874458984374,0,10000.0,,,,
2025-10-28 04:15:00+00:00,26009.5,26027.30078125,26005.19921875,26019.599609375,0,26035.5095,26053.328082031247,26031.204417968747,26045.61920898437,0,10000.0,,,,
2025-10-28 04:20:00+00:00,25971.44921875,26013.30078125,25959.849609375,26010.099609375,0,25997.42066796875,26039.314082031247,25985.80945898437,26036.10970898437,0,10000.0,,,,
